customer_id,cust_id,customer_name,segment,region,status,created_at,channel,risk_score,revenue_tier,contact_email,contact_phone
C0007472,CUST-007472,customer_007472,ENTERPRISE,METRO,active,9/21/2024,call_center,0.1485,high,customer_007472@example.test,33679652432
C0007473,CUST-007473,customer_007473,SME,METRO,active,3/8/2023,call_center,0.5673,high,customer_007473@example.test,33342872212
C0007474,CUST-007474,customer_007474,B2C,NORTH,active,11/2/2024,call_center,0.279,standard,customer_007474@example.test,33699901374
C0007475,CUST-007475,customer_007475,B2C,EAST,active,11/3/2023,retail_store,0.247,standard,customer_007475@example.test,33862977347
C0007476,CUST-007476,customer_007476,B2C,SOUTH,active,1/14/2024,online,0.0191,standard,customer_007476@example.test,33606838205
C0007477,CUST-007477,customer_007477,B2C,WEST,active,11/4/2025,partner,0,standard,customer_007477@example.test,33079648733
C0007478,CUST-007478,customer_007478,B2C,NORTH,active,11/9/2024,call_center,0.3899,standard,customer_007478@example.test,33942887026
C0007479,CUST-007479,customer_007479,SME,METRO,active,10/2/2024,online,0.2758,high,customer_007479@example.test,33961404503
C0007480,CUST-007480,customer_007480,B2C,WEST,active,12/17/2024,retail_store,0.2848,standard,customer_007480@example.test,33612532407
C0007481,CUST-007481,customer_007481,B2C,EAST,churned,1/22/2024,partner,0.2958,standard,customer_007481@example.test,33172678870
C0007482,CUST-007482,customer_007482,SME,WEST,active,10/3/2024,online,0.4926,high,customer_007482@example.test,33306627476
C0007483,CUST-007483,customer_007483,SME,EAST,active,6/21/2022,online,0.3831,standard,customer_007483@example.test,33086138333
C0007484,CUST-007484,customer_007484,B2C,CENTER,active,2/5/2024,online,0.3156,standard,customer_007484@example.test,33337257840
C0007485,CUST-007485,customer_007485,B2C,SOUTH,active,2/1/2022,online,0.5816,standard,customer_007485@example.test,33080798190
C0007486,CUST-007486,customer_007486,SME,NORTH,active,7/17/2023,retail_store,0.5715,high,customer_007486@example.test,33089197459
C0007487,CUST-007487,customer_007487,SME,CENTER,active,7/8/2025,call_center,0.0674,high,customer_007487@example.test,
C0007488,CUST-007488,customer_007488,SME,METRO,active,4/13/2022,call_center,0.0202,high,customer_007488@example.test,33142236163
C0007489,CUST-007489,customer_007489,SME,EAST,active,5/18/2023,partner,0.0996,high,customer_007489@example.test,33520827481
C0007490,CUST-007490,customer_007490,B2C,SOUTH,active,1/17/2022,call_center,0,standard,customer_007490@example.test,33451984425
C0007491,CUST-007491,customer_007491,B2C,SOUTH,active,8/18/2024,call_center,0.0122,standard,customer_007491@example.test,33171599388
C0007492,CUST-007492,customer_007492,B2C,WEST,active,4/30/2023,partner,0.3271,standard,customer_007492@example.test,33623853402
C0007493,CUST-007493,customer_007493,B2C,METRO,active,5/19/2024,retail_store,0.377,standard,customer_007493@example.test,33717821745
C0007494,CUST-007494,customer_007494,SME,EAST,active,1/11/2023,online,0.3374,high,customer_007494@example.test,33148320296
C0007495,CUST-007495,customer_007495,B2C,SOUTH,active,5/15/2025,online,0.3341,standard,customer_007495@example.test,33335775016
C0007496,CUST-007496,customer_007496,SME,SOUTH,active,4/7/2025,retail_store,0.3626,standard,customer_007496@example.test,33685234300
C0007497,CUST-007497,customer_007497,B2C,SOUTH,active,8/30/2025,retail_store,0.1029,standard,customer_007497@example.test,33168350299
C0007498,CUST-007498,customer_007498,B2C,NORTH,active,6/9/2023,call_center,0.3373,standard,customer_007498@example.test,33550561705
C0007499,CUST-007499,customer_007499,SME,METRO,active,6/7/2023,online,0.4537,standard,customer_007499@example.test,33670062635
C0007500,CUST-007500,customer_007500,B2C,SOUTH,active,6/7/2024,call_center,0.1521,standard,customer_007500@example.test,33788742242
C0007501,CUST-007501,customer_007501,B2C,SOUTH,active,3/13/2024,partner,0.4041,standard,customer_007501@example.test,33118750816
C0007502,CUST-007502,customer_007502,SME,CENTER,active,12/27/2023,online,0.0635,standard,customer_007502@example.test,33453953321
C0007503,CUST-007503,customer_007503,B2C,METRO,active,5/12/2025,online,0.4164,standard,customer_007503@example.test,33511607647
C0007504,CUST-007504,customer_007504,B2C,SOUTH,churned,10/24/2024,call_center,0.0837,standard,customer_007504@example.test,33516492010
C0007505,CUST-007505,customer_007505,B2C,NORTH,active,5/11/2022,online,0.3282,standard,customer_007505@example.test,33838580590
C0007506,CUST-007506,customer_007506,B2C,SOUTH,active,9/16/2023,retail_store,0.524,standard,customer_007506@example.test,33050908971
C0007507,CUST-007507,customer_007507,B2C,EAST,active,9/25/2025,retail_store,0.1661,standard,customer_007507@example.test,33316325404
C0007508,CUST-007508,customer_007508,SME,EAST,active,8/5/2025,retail_store,0.3614,high,customer_007508@example.test,33015024340
C0007509,CUST-007509,customer_007509,B2C,CENTER,active,11/3/2025,online,0.1705,standard,customer_007509@example.test,33115074209
C0007510,CUST-007510,customer_007510,B2C,CENTER,active,2/2/2024,retail_store,0.2833,standard,customer_007510@example.test,33696304763
C0007511,CUST-007511,customer_007511,B2C,EAST,active,6/10/2023,online,0.1382,standard,customer_007511@example.test,33313784326
C0007512,CUST-007512,customer_007512,B2C,SOUTH,active,1/9/2025,partner,0.3896,standard,customer_007512@example.test,33929175298
C0007513,CUST-007513,customer_007513,B2C,NORTH,active,10/23/2024,call_center,0.2525,standard,customer_007513@example.test,33870337363
C0007514,CUST-007514,customer_007514,B2C,METRO,churned,5/21/2024,partner,0.022,standard,customer_007514@example.test,33314094403
C0007515,CUST-007515,customer_007515,SME,CENTER,active,3/4/2025,retail_store,0.3664,high,customer_007515@example.test,33390752503
C0007516,CUST-007516,customer_007516,B2C,EAST,active,1/16/2022,retail_store,0.4949,standard,customer_007516@example.test,33665384426
C0007517,CUST-007517,customer_007517,B2C,METRO,active,7/21/2023,retail_store,0.5192,standard,customer_007517@example.test,33188711702
C0007518,CUST-007518,customer_007518,SME,SOUTH,active,11/21/2025,retail_store,0.246,high,customer_007518@example.test,33703074272
C0007519,CUST-007519,customer_007519,B2C,SOUTH,active,11/7/2024,online,0.1732,standard,customer_007519@example.test,33075938392
C0007520,CUST-007520,customer_007520,B2C,EAST,active,5/21/2023,partner,0.2124,standard,customer_007520@example.test,33276093980
C0007521,CUST-007521,customer_007521,B2C,CENTER,active,9/17/2022,online,0.249,standard,customer_007521@example.test,33771502732
C0007522,CUST-007522,customer_007522,B2C,SOUTH,active,6/29/2025,call_center,0.4522,standard,customer_007522@example.test,33108585825
C0007523,CUST-007523,customer_007523,B2C,WEST,suspended,2/16/2025,call_center,0,standard,customer_007523@example.test,33936883762
C0007524,CUST-007524,customer_007524,B2C,EAST,suspended,10/18/2024,partner,0.482,standard,customer_007524@example.test,
C0007525,CUST-007525,customer_007525,B2C,METRO,active,2/4/2024,call_center,0.2754,standard,customer_007525@example.test,33149116897
C0007526,CUST-007526,customer_007526,B2C,SOUTH,active,1/6/2022,call_center,0.1569,standard,customer_007526@example.test,33558319292
C0007527,CUST-007527,customer_007527,ENTERPRISE,NORTH,churned,12/2/2023,partner,0.1752,high,customer_007527@example.test,33942165931
C0007528,CUST-007528,customer_007528,B2C,SOUTH,active,2/8/2022,online,0.2976,standard,,33811977650
C0007529,CUST-007529,customer_007529,B2C,METRO,active,5/30/2024,retail_store,0.691,standard,customer_007529@example.test,33921759039
C0007530,CUST-007530,customer_007530,B2C,SOUTH,churned,8/5/2025,online,0.1194,standard,customer_007530@example.test,33453732637
C0007531,CUST-007531,customer_007531,B2C,EAST,active,2/6/2023,call_center,0.2203,standard,customer_007531@example.test,33377554370
C0007532,CUST-007532,customer_007532,B2C,METRO,active,12/21/2023,call_center,0.83,standard,customer_007532@example.test,33114499500
C0007533,CUST-007533,customer_007533,B2C,NORTH,suspended,1/29/2024,call_center,0.1777,standard,customer_007533@example.test,33032877056
C0007534,CUST-007534,customer_007534,B2C,EAST,active,11/29/2025,partner,0.5031,standard,customer_007534@example.test,33824984348
C0007535,CUST-007535,customer_007535,B2C,WEST,active,12/22/2024,online,0.1897,standard,customer_007535@example.test,33513025626
C0007536,CUST-007536,customer_007536,B2C,SOUTH,suspended,11/16/2025,call_center,0.3906,standard,customer_007536@example.test,33409727946
C0007537,CUST-007537,customer_007537,B2C,EAST,active,5/20/2023,retail_store,0.7024,standard,customer_007537@example.test,33682616359
C0007538,CUST-007538,customer_007538,SME,WEST,active,10/20/2024,partner,0.4942,high,customer_007538@example.test,33360187281
C0007539,CUST-007539,customer_007539,ENTERPRISE,WEST,active,11/23/2025,call_center,0.0251,standard,customer_007539@example.test,33006335578
C0007540,CUST-007540,customer_007540,SME,CENTER,active,8/1/2023,online,0.4192,high,customer_007540@example.test,33025488575
C0007541,CUST-007541,customer_007541,B2C,NORTH,active,8/22/2022,partner,0.2646,standard,customer_007541@example.test,33714147945
C0007542,CUST-007542,customer_007542,B2C,NORTH,suspended,2/3/2022,retail_store,0.0687,standard,customer_007542@example.test,33151751359
C0007543,CUST-007543,customer_007543,SME,WEST,active,1/16/2025,online,0.8443,standard,customer_007543@example.test,33059178428
C0007544,CUST-007544,customer_007544,SME,METRO,active,9/27/2024,partner,0.0287,standard,customer_007544@example.test,33558471336
C0007545,CUST-007545,customer_007545,B2C,METRO,active,11/22/2025,online,0.5408,standard,customer_007545@example.test,33630657032
C0007546,CUST-007546,customer_007546,B2C,CENTER,active,3/27/2022,partner,0.4336,standard,customer_007546@example.test,33866932692
C0007547,CUST-007547,customer_007547,B2C,SOUTH,active,6/20/2025,online,0.7375,standard,customer_007547@example.test,33894405353
C0007548,CUST-007548,customer_007548,B2C,METRO,churned,12/6/2023,partner,0,standard,customer_007548@example.test,33395387464
C0007549,CUST-007549,customer_007549,B2C,NORTH,active,1/24/2023,partner,0.4446,standard,customer_007549@example.test,33755742173
C0007550,CUST-007550,customer_007550,B2C,NORTH,active,4/27/2024,call_center,0.6241,standard,,33356307739
C0007551,CUST-007551,customer_007551,SME,EAST,active,6/22/2024,partner,0.1051,standard,customer_007551@example.test,33863063153
C0007552,CUST-007552,customer_007552,SME,SOUTH,active,2/20/2022,online,0.5989,standard,customer_007552@example.test,33791574882
C0007553,CUST-007553,customer_007553,B2C,SOUTH,active,3/27/2024,retail_store,0.5957,standard,,33257223851
C0007554,CUST-007554,customer_007554,ENTERPRISE,SOUTH,active,5/30/2025,call_center,0.8191,standard,customer_007554@example.test,33337962877
C0007555,CUST-007555,customer_007555,B2C,METRO,active,10/20/2024,retail_store,0.4701,standard,customer_007555@example.test,33216787769
C0007556,CUST-007556,customer_007556,B2C,SOUTH,active,9/13/2025,online,0.3096,standard,customer_007556@example.test,33541439517
C0007557,CUST-007557,customer_007557,B2C,SOUTH,active,9/29/2022,online,0.6314,standard,customer_007557@example.test,33201658261
C0007558,CUST-007558,customer_007558,SME,EAST,active,4/3/2024,partner,0.1892,high,customer_007558@example.test,33307338475
C0007559,CUST-007559,customer_007559,B2C,NORTH,active,12/27/2024,retail_store,0.1828,standard,customer_007559@example.test,33252821518
C0007560,CUST-007560,customer_007560,B2C,METRO,active,3/16/2022,call_center,0.5735,standard,customer_007560@example.test,33238593148
C0007561,CUST-007561,customer_007561,B2C,METRO,active,2/18/2023,call_center,0.266,standard,customer_007561@example.test,
C0007562,CUST-007562,customer_007562,B2C,NORTH,active,1/31/2023,call_center,0.7526,standard,customer_007562@example.test,33158698448
C0007563,CUST-007563,customer_007563,B2C,NORTH,active,6/29/2022,online,0.4762,standard,customer_007563@example.test,33885523736
C0007564,CUST-007564,customer_007564,B2C,CENTER,active,9/2/2025,call_center,0.0871,standard,customer_007564@example.test,33299037232
C0007565,CUST-007565,customer_007565,B2C,NORTH,active,2/2/2023,call_center,0.1398,standard,customer_007565@example.test,33525508727
C0007566,CUST-007566,customer_007566,B2C,EAST,active,11/5/2024,partner,0.593,standard,customer_007566@example.test,33021229225
C0007567,CUST-007567,customer_007567,B2C,EAST,active,7/30/2025,retail_store,0.5126,standard,customer_007567@example.test,33783855508
C0007568,CUST-007568,customer_007568,B2C,WEST,active,3/6/2024,call_center,0.4849,standard,customer_007568@example.test,
C0007569,CUST-007569,customer_007569,SME,NORTH,active,7/14/2023,retail_store,0.5678,high,customer_007569@example.test,33514984228
C0007570,CUST-007570,customer_007570,B2C,CENTER,active,10/10/2022,online,0.6497,standard,customer_007570@example.test,33907834736
C0007571,CUST-007571,customer_007571,B2C,SOUTH,active,10/5/2024,partner,0.2128,standard,customer_007571@example.test,33280740224
C0007572,CUST-007572,customer_007572,SME,EAST,active,4/22/2024,online,0.2631,high,customer_007572@example.test,33697486845
C0007573,CUST-007573,customer_007573,B2C,SOUTH,active,2/27/2025,partner,0.36,standard,customer_007573@example.test,33267573133
C0007574,CUST-007574,customer_007574,B2C,METRO,active,6/18/2024,online,0.3155,standard,customer_007574@example.test,33233619368
C0007575,CUST-007575,customer_007575,B2C,EAST,active,8/5/2025,online,0.47,standard,customer_007575@example.test,33796122751
C0007576,CUST-007576,customer_007576,B2C,EAST,active,8/31/2023,online,0.48,standard,customer_007576@example.test,33822615509
C0007577,CUST-007577,customer_007577,B2C,METRO,suspended,1/16/2025,call_center,0.4936,standard,customer_007577@example.test,33215716216
C0007578,CUST-007578,customer_007578,B2C,SOUTH,active,10/17/2025,partner,0.2654,standard,customer_007578@example.test,33084317034
C0007579,CUST-007579,customer_007579,B2C,SOUTH,suspended,1/13/2023,partner,0.3285,standard,customer_007579@example.test,
C0007580,CUST-007580,customer_007580,B2C,METRO,active,9/17/2022,retail_store,0.1026,standard,customer_007580@example.test,33918546837
C0007581,CUST-007581,customer_007581,B2C,NORTH,active,9/12/2025,retail_store,0.1094,standard,customer_007581@example.test,33316407448
C0007582,CUST-007582,customer_007582,B2C,METRO,active,9/13/2024,online,0.3948,standard,customer_007582@example.test,33126806133
C0007583,CUST-007583,customer_007583,SME,EAST,active,3/24/2022,partner,0.3012,high,customer_007583@example.test,33043625328
C0007584,CUST-007584,customer_007584,B2C,NORTH,active,9/10/2025,partner,0.4132,standard,customer_007584@example.test,33238599167
C0007585,CUST-007585,customer_007585,SME,CENTER,active,11/23/2023,partner,0.3201,high,customer_007585@example.test,33211131448
C0007586,CUST-007586,customer_007586,B2C,SOUTH,active,7/17/2023,online,0,standard,customer_007586@example.test,33211348339
C0007587,CUST-007587,customer_007587,B2C,NORTH,active,5/28/2022,retail_store,0,standard,customer_007587@example.test,33989196481
C0007588,CUST-007588,customer_007588,B2C,SOUTH,active,3/11/2025,retail_store,0.2231,standard,customer_007588@example.test,33060875233
C0007589,CUST-007589,customer_007589,B2C,CENTER,active,4/21/2022,online,0.0193,standard,customer_007589@example.test,33146654819
C0007590,CUST-007590,customer_007590,B2C,CENTER,active,10/23/2023,online,0.1793,standard,customer_007590@example.test,33861511225
C0007591,CUST-007591,customer_007591,B2C,EAST,active,11/11/2023,partner,0.2,standard,customer_007591@example.test,33280465752
C0007592,CUST-007592,customer_007592,B2C,METRO,active,3/7/2023,call_center,0.3048,standard,customer_007592@example.test,33197529067
C0007593,CUST-007593,customer_007593,B2C,NORTH,active,12/6/2024,online,0.8589,standard,customer_007593@example.test,33788953008
C0007594,CUST-007594,customer_007594,B2C,WEST,churned,2/6/2024,call_center,0.0408,standard,customer_007594@example.test,33507246633
