subscriber_id,subscriber_key,client_id,subscriber_id_alt,msisdn,imsi,plan_id,status,activation_date,churn_date,region
S00016997,SUB-00016997,C0007276,SUBSCR-0016997,33757922337,083310565001324,P_BASIC_10,active,2024-02-25,,NORTH
S00016998,SUB-00016998,C0007277,SUBSCR-0016998,33564318139,354270710940577,P_PLUS_40,active,2025-05-17,,CENTER
S00016999,SUB-00016999, C0007277 ,SUBSCR-0016999,33871980013,761599360913176,P_BASIC_10,churned,2024-10-20,2025-04-30,CENTER
S00017000,SUB-00017000,C0007278,SUBSCR-0017000,33392776674,336872644640732,P_PLUS_40,active,2025-01-23,,CENTER
S00017001,SUB-00017001,C0007279,SUBSCR-0017001,33478424303,968147898521012,P_PREMIUM_120,active,2025-08-31,,CENTER
S00017002,SUB-00017002,C9999997,SUBSCR-0017002,33738120226,907878403499733,P_PLUS_40,active,2025-11-19,,CENTER
S00017003,SUB-00017003,C0007279,SUBSCR-0017003,33041934031,910874440377506,P_PLUS_40,active,2025-06-16,,CENTER
S00017004,SUB-00017004,C0007280,SUBSCR-0017004,33326602571,970739297570497,P_PLUS_40,active,2025-09-25,,WEST
S00017005,SUB-00017005,C0007280,SUBSCR-0017005,33688390963,763404231939146,P_PLUS_40,active,2025-05-12,,WEST
S00017006,SUB-00017006,C0007281,SUBSCR-0017006,33664941136,533566827395839,P_BASIC_10,active,2025-05-02,,WEST
S00017007,SUB-00017007,C0007281,SUBSCR-0017007,33906048484,364354636034571,P_PLUS_40,active,2025-12-05,,WEST
S00017008,SUB-00017008,C0007282,SUBSCR-0017008,33010970769,015106032988179,P_PLUS_40,active,2025-08-02,,SOUTH
S00017009,SUB-00017009,C0007282,SUBSCR-0017009,33321888410,469232720820550,P_BIZ_200,churned,2025-10-29,2025-11-01,SOUTH
S00017010,SUB-00017010,C0007282,SUBSCR-0017010,33764220280,343103877947043,P_BIZ_200,active,2025-05-17,,SOUTH
S00017011,SUB-00017011,C0007282,SUBSCR-0017011,33115184029,108867623651026,P_BIZ_200,active,2025-06-07,,SOUTH
S00017012,SUB-00017012,C0007282,SUBSCR-0017012,33732968963,640242399024567,P_BIZ_200,active,2025-12-19,,SOUTH
S00017013,SUB-00017013,C0007282,SUBSCR-0017013,33118690427,052299929329125,P_BIZ_200,active,2025-07-09,,SOUTH
S00017014,SUB-00017014,C0007283,SUBSCR-0017014,33026386091,896420919576955,P_BASIC_10,active,2024-01-15,,METRO
S00017015,SUB-00017015,C0007284,SUBSCR-0017015,33519195425,911057803939828,P_BASIC_10,active,2024-06-23,,METRO
S00017016,SUB-00017016,C0007284,SUBSCR-0017016,33593953391,921257541239362,P_PREMIUM_120,churned,2025-06-28,2025-08-27,METRO
S00017017,SUB-00017017,C0007284,SUBSCR-0017017,33849433485,734772503868500,P_PREMIUM_120,active,2024-11-07,,METRO
S00017018,SUB-00017018,C0007285,SUBSCR-0017018,33592838394,582528505954719,P_BASIC_10,active,2025-05-15,,WEST
S00017019,SUB-00017019,C0007285,SUBSCR-0017019,33592371880,412647948785208,P_PLUS_40,active,2025-10-15,,WEST
S00017020,SUB-00017020,C0007285,SUBSCR-0017020,33692483915,222990058083367,P_PREMIUM_120,active,2025-09-07,,WEST
S00017021,SUB-00017021,C0007286,SUBSCR-0017021,33760809336,891015347744687,P_PLUS_40,active,2025-04-13,,CENTER
S00017022,SUB-00017022,C0007286,SUBSCR-0017022,33645292343,538205303232028,P_PLUS_40,active,2024-02-26,,CENTER
S00017023,SUB-00017023,C0007286,SUBSCR-0017023,33245036507,561828127932368,P_PLUS_40,active,2024-06-29,,CENTER
S00017024,SUB-00017024,C0007287,SUBSCR-0017024,33372524656,707015622772060,P_PLUS_40,active,2025-09-26,,EAST
S00017025,SUB-00017025,C0007287,SUBSCR-0017025,33205853018,006098630550182,P_PREMIUM_120,active,2025-07-18,,EAST
S00017026,SUB-00017026,C0007287,SUBSCR-0017026,33305628209,726817838066062,P_BIZ_200,active,2025-04-04,,EAST
S00017027,SUB-00017027,C0007287,SUBSCR-0017027,33855496548,178983456921965,P_BIZ_200,active,2025-10-09,,EAST
S00017028,SUB-00017028,C0007287,SUBSCR-0017028,33220226212,632474058522944,P_BIZ_200,active,2025-12-08,,EAST
S00017029,SUB-00017029,C0007287,SUBSCR-0017029,33764146276,953431778863689,P_PLUS_40,active,2025-12-18,,EAST
S00017030,SUB-00017030,C0007288,SUBSCR-0017030,33418853715,767094101444066,P_PREMIUM_120,active,2024-03-23,,CENTER
S00017031,SUB-00017031,C9999998,SUBSCR-0017031,33534244346,369206350751527,P_PREMIUM_120,active,2024-09-28,,CENTER
S00017032,SUB-00017032,C0007289,SUBSCR-0017032,33227481231,853526884289115,P_BIZ_200,active,2025-04-17,,WEST
S00017033,SUB-00017033,C0007289,SUBSCR-0017033,33747432272,468846180724262,P_PLUS_40,active,2025-04-26,,WEST
S00017034,SUB-00017034,C0007289,SUBSCR-0017034,33599569930,113035269509353,P_PLUS_40,active,2025-10-15,,WEST
S00017035,SUB-00017035,C0007289,SUBSCR-0017035,33575782433,069339062616177,P_BASIC_10,active,2025-08-28,,WEST
S00017036,SUB-00017036,C0007290,SUBSCR-0017036,33977121329,548539741185227,P_PREMIUM_120,churned,2025-12-18,2025-12-22,CENTER
S00017037,SUB-00017037,C0007291,SUBSCR-0017037,33727975310,188437780797130,P_PLUS_40,active,2025-12-21,,CENTER
S00017038,SUB-00017038,C0007291,SUBSCR-0017038,33120959394,899815311356786,P_PLUS_40,active,2025-12-08,,CENTER
S00017039,SUB-00017039,C0007292,SUBSCR-0017039,33741731822,125974917856886,P_PREMIUM_120,active,2024-10-17,,NORTH
S00017040,SUB-00017040,C0007293,SUBSCR-0017040,33627565395,074665594680709,P_PREMIUM_120,churned,2025-01-24,2025-08-17,WEST
S00017041,SUB-00017041,C0007293,SUBSCR-0017041,33443612203,742709509051735,P_PREMIUM_120,active,2025-02-13,,WEST
S00017042,SUB-00017042,C0007293,SUBSCR-0017042,33110598946,920206647734881,P_PREMIUM_120,active,2023-09-17,,WEST
S00017043,SUB-00017043,C0007294,SUBSCR-0017043,33786711282,122306792157446,P_PREMIUM_120,active,2025-07-23,,SOUTH
S00017044,SUB-00017044,C0007295,SUBSCR-0017044,33429059987,328117986089961,P_BASIC_10,active,2023-04-10,,NORTH
S00017045,SUB-00017045,C0007295,SUBSCR-0017045,33864867639,567127072139812,P_PLUS_40,suspended,2025-12-17,,NORTH
S00017046,SUB-00017046,C0007296,SUBSCR-0017046,33434127868,431958572270818,P_PLUS_40,active,2025-03-15,,CENTER
S00017047,SUB-00017047,C0007297,SUBSCR-0017047,33092306508,182397674480165,P_BASIC_10,active,2025-05-10,,WEST
S00017048,SUB-00017048,C0007297,SUBSCR-0017048,33849529529,220291758206537,P_PREMIUM_120,churned,2025-01-20,2025-04-01,WEST
S00017049,SUB-00017049,C0007298,SUBSCR-0017049,33567601836,155516945649875,P_BIZ_200,active,2025-03-27,,WEST
S00017050,SUB-00017050,C0007298,SUBSCR-0017050,33219424911,186704748045206,P_PLUS_40,active,2025-04-16,,WEST
S00017051,SUB-00017051,C0007298,SUBSCR-0017051,33862625404,798360077938427,P_PREMIUM_120,active,2025-10-28,,WEST
S00017052,SUB-00017052,C0007298,SUBSCR-0017052,33457222661,629038369696728,P_PREMIUM_120,active,2025-11-16,,WEST
S00017053,SUB-00017053,C0007299,SUBSCR-0017053,33771737745,,P_PLUS_40,active,2022-04-20,,METRO
S00017054,SUB-00017054,C9999994,SUBSCR-0017054,33323772234,312280544423854,P_PREMIUM_120,active,2024-10-07,,METRO
S00017055,SUB-00017055,C0007299,SUBSCR-0017055,33649636192,152603337900293,P_PREMIUM_120,suspended,2022-01-27,,METRO
S00017056,SUB-00017056,C0007300,SUBSCR-0017056,33250678360,566190005058033,P_PREMIUM_120,active,2025-03-18,,CENTER
S00017057,SUB-00017057,C0007300,SUBSCR-0017057,33381544311,187945754000691,P_BIZ_200,active,2025-07-28,,CENTER
S00017058,SUB-00017058,C0007300,SUBSCR-0017058,33347843205,811357974136611,P_BIZ_200,active,2025-12-27,,CENTER
S00017059,SUB-00017059,C0007300,SUBSCR-0017059,33045296293,106941017530475,P_PLUS_40,active,2025-03-08,,CENTER
S00017060,SUB-00017060,C0007300,SUBSCR-0017060,33941929508,132609125202156,P_BIZ_200,active,2025-05-06,,CENTER
S00017061,SUB-00017061,C0007300,SUBSCR-0017061,33407619055,618459042775073,P_PREMIUM_120,active,2025-10-15,,CENTER
S00017062,SUB-00017062,C0007301,SUBSCR-0017062,33783345296,056050597336256,P_PREMIUM_120,active,2023-01-22,,WEST
S00017063,SUB-00017063,C0007301,SUBSCR-0017063,33257760407,456705698608405,P_PREMIUM_120,active,2025-09-27,,WEST
S00017064,SUB-00017064,C0007301,SUBSCR-0017064,33289958744,132114901654103,P_PREMIUM_120,active,2023-05-20,,WEST
S00017065,SUB-00017065,C0007302,SUBSCR-0017065,33295921985,757030213738752,P_PLUS_40,active,2025-10-13,,CENTER
S00017066,SUB-00017066,C0007302,SUBSCR-0017066,33737124620,278621406269168,P_BIZ_200,active,2025-11-23,,CENTER
S00017067,SUB-00017067,C0007302,SUBSCR-0017067,33086502985,892220228921209,P_BIZ_200,active,2025-11-27,,CENTER
S00017068,SUB-00017068,C0007302,SUBSCR-0017068,33606185622,607816555860026,P_PLUS_40,active,2025-08-27,,CENTER
S00017069,SUB-00017069,C0007303,,33960655179,961752036630117,P_PLUS_40,active,2025-03-15,,CENTER
S00017070,SUB-00017070,C0007303,SUBSCR-0017070,33161433992,189943260156057,P_PLUS_40,active,2024-05-02,,CENTER
S00017071,SUB-00017071,C0007304,SUBSCR-0017071,33525499702,218708580391268,P_PLUS_40,active,2025-10-08,,EAST
S00017072,SUB-00017072,C0007305,SUBSCR-0017072,33907029346,465088505768870,P_BASIC_10,active,2024-09-28,,METRO
S00017073,SUB-00017073,c0007306,SUBSCR-0017073,33850918917,076035890514129,P_PLUS_40,active,2025-06-19,,CENTER
S00017074,SUB-00017074,C0007306,SUBSCR-0017074,33569694731,529501318957034,P_PLUS_40,active,2024-02-26,,CENTER
S00017075,SUB-00017075,C0007307,SUBSCR-0017075,33563905097,061277577867016,P_BIZ_200,active,2024-01-15,,EAST
S00017076,SUB-00017076,C0007307,SUBSCR-0017076,33360421028,800473869002099,P_PREMIUM_120,active,2024-01-18,,EAST
S00017077,SUB-00017077,C0007308,SUBSCR-0017077,33758993678,175852503269073,P_PLUS_40,active,2025-04-17,,EAST
S00017078,SUB-00017078,C0007308,SUBSCR-0017078,33965505775,456820810277249,P_PLUS_40,suspended,2025-01-09,,EAST
S00017079,SUB-00017079,C0007308,SUBSCR-0017079,33981405388,519732577519046,P_BIZ_200,active,2025-10-17,,EAST
S00017080,SUB-00017080,C0007308,SUBSCR-0017080,33458892272,,P_PREMIUM_120,active,2025-07-04,,EAST
S00017081,SUB-00017081,C0007309,SUBSCR-0017081,33229196315,843536470382697,P_PLUS_40,suspended,2023-12-27,,SOUTH
S00017082,SUB-00017082,C9999990,SUBSCR-0017082,33180035194,751947784269681,P_BIZ_200,churned,2024-03-02,2024-07-20,EAST
S00017083,SUB-00017083,C0007310,SUBSCR-0017083,33430628304,331045087960183,P_PLUS_40,active,2024-08-30,,EAST
S00017084,SUB-00017084,C0007311,SUBSCR-0017084,33442831948,392965375202220,P_BIZ_200,active,2023-07-21,,NORTH
S00017085,SUB-00017085,C0007311,SUBSCR-0017085,33691215056,292133949224017,P_PLUS_40,active,2025-04-16,,NORTH
S00017086,SUB-00017086,C0007311,SUBSCR-0017086,33038797148,582747747371368,P_PLUS_40,active,2023-08-19,,NORTH
S00017087,SUB-00017087,C0007312,SUBSCR-0017087,33455776962,015185041928076,P_PREMIUM_120,active,2025-03-26,,WEST
S00017088,SUB-00017088,0007312,SUBSCR-0017088,33831014406,844861290950218,P_PLUS_40,active,2025-12-07,,WEST
S00017089,SUB-00017089,C0007313,SUBSCR-0017089,33920438274,310310983773305,P_PREMIUM_120,active,2024-10-09,,WEST
S00017090,SUB-00017090,C0007313,SUBSCR-0017090,33754909523,478370052001625,P_PLUS_40,active,2025-06-24,,WEST
S00017091,SUB-00017091,C0007313,SUBSCR-0017091,33499069956,850547329867247,P_PREMIUM_120,active,2023-12-15,,WEST
S00017092,SUB-00017092,C0007314,SUBSCR-0017092,33983879302,380049049394494,P_PREMIUM_120,active,2025-10-10,,WEST
S00017093,SUB-00017093,C9999992,SUBSCR-0017093,33199931392,663406123872251,P_BASIC_10,active,2023-11-12,,WEST
S00017094,SUB-00017094,C0007314,SUBSCR-0017094,33676375805,688129229496545,P_BASIC_10,active,2024-09-22,,WEST
S00017095,SUB-00017095,C0007315,SUBSCR-0017095,33794105968,963500248010247,P_PLUS_40,active,2025-12-29,,EAST
S00017096,SUB-00017096,C0007316,SUBSCR-0017096,33540773000,914438728490798,P_BIZ_200,active,2025-07-27,,SOUTH
S00017097,SUB-00017097,C0007316,SUBSCR-0017097,33860879552,370781841806391,P_BIZ_200,suspended,2025-04-02,,SOUTH
S00017098,SUB-00017098,C0007316,SUBSCR-0017098,33532470534,890687610070002,P_PREMIUM_120,active,2024-11-24,,SOUTH
S00017099,SUB-00017099,C0007317,SUBSCR-0017099,33853637554,381711116295238,P_PREMIUM_120,active,2025-12-21,,NORTH
S00017100,SUB-00017100,C0007317,SUBSCR-0017100,33654004505,933107524259251,P_BASIC_10,churned,2025-11-28,2025-12-06,NORTH
S00017101,SUB-00017101,C9999990,SUBSCR-0017101,33361738265,591072884470967,P_BIZ_200,active,2025-11-09,,SOUTH
S00017102,SUB-00017102,C0007318,SUBSCR-0017102,33140657249,116203098175385,P_BASIC_10,active,2025-11-07,,SOUTH
S00017103,SUB-00017103,C9999992,SUBSCR-0017103,33294573807,879568819305104,P_PLUS_40,active,2025-10-19,,SOUTH
S00017104,SUB-00017104,C9999990,SUBSCR-0017104,33364394162,051609089307593,P_BASIC_10,active,2025-11-08,,METRO
S00017105,SUB-00017105,C0007319,SUBSCR-0017105,33995088184,268760828142611,P_BIZ_200,suspended,2025-04-07,,METRO
S00017106,SUB-00017106,C0007320,SUBSCR-0017106,33335288411,896082945320914,P_PREMIUM_120,active,2024-03-28,,METRO
S00017107,SUB-00017107,C0007321,SUBSCR-0017107,33440363464,029754735079687,P_PREMIUM_120,active,2025-09-10,,CENTER
S00017108,SUB-00017108,C0007321,SUBSCR-0017108,33940399552,359069244412318,P_BIZ_200,active,2025-04-01,,CENTER
S00017109,SUB-00017109,C0007321,SUBSCR-0017109,33780400361,919066078420951,P_PREMIUM_120,active,2024-04-05,,CENTER
S00017110,SUB-00017110,C0007322,SUBSCR-0017110,33971810931,454019428557199,P_PLUS_40,active,2025-09-12,,WEST
S00017111,SUB-00017111,C0007323,SUBSCR-0017111,33868259742,702957278236381,P_BIZ_200,active,2025-09-03,,WEST
S00017112,SUB-00017112,C0007323,SUBSCR-0017112,33348220555,331880962772764,P_PLUS_40,active,2024-07-05,,WEST
S00017113,SUB-00017113,C0007323,SUBSCR-0017113,33998456531,765295184232549,P_BIZ_200,active,2025-09-17,,WEST
S00017114,SUB-00017114,C0007324,SUBSCR-0017114,33725381510,063739986323528,P_PLUS_40,active,2025-09-07,,WEST
S00017115,SUB-00017115,C0007324,,33851963957,009139910998372,P_BASIC_10,active,2025-10-09,,WEST
S00017116,SUB-00017116,C0007324,SUBSCR-0017116,33474720201,335089284355587,P_BASIC_10,active,2025-10-31,,WEST
S00017117,SUB-00017117,C0007325,SUBSCR-0017117,33856806332,520598677994508,P_PREMIUM_120,active,2025-04-11,,CENTER
S00017118,SUB-00017118,C0007325,SUBSCR-0017118,33174218540,858613811488230,P_BASIC_10,active,2024-02-24,,CENTER
S00017119,SUB-00017119,C0007325,SUBSCR-0017119,33689624803,449751932554819,P_BASIC_10,suspended,2025-06-07,,CENTER
S00017120,SUB-00017120,0007326,SUBSCR-0017120,33593228751,664423037135101,P_PLUS_40,churned,2024-07-26,2025-04-09,CENTER
S00017121,SUB-00017121,C0007327,SUBSCR-0017121,33161874774,918400961837491,P_PLUS_40,active,2025-07-29,,NORTH
S00017122,SUB-00017122,C0007327,SUBSCR-0017122,33697610934,161962693119456,P_PLUS_40,active,2025-12-21,,NORTH
S00017123,SUB-00017123,C0007327,SUBSCR-0017123,33352082709,712787229756276,P_PLUS_40,active,2025-12-17,,NORTH
S00017124,SUB-00017124,C0007328,SUBSCR-0017124,33816820123,510589516769579,P_PLUS_40,active,2023-08-14,,NORTH
S00017125,SUB-00017125,C0007328,SUBSCR-0017125,33200441423,838667774094070,P_PREMIUM_120,active,2023-11-13,,NORTH
S00017126,SUB-00017126,C0007328,SUBSCR-0017126,33187231145,805299160819906,P_BIZ_200,churned,2023-10-29,2025-11-10,NORTH
S00017127,SUB-00017127,C0007329,SUBSCR-0017127,33598397421,804545200619699,P_BIZ_200,active,2025-11-03,,EAST
S00017128,SUB-00017128,C0007330,SUBSCR-0017128,33396721363,041797096794674,P_PREMIUM_120,suspended,2025-10-26,,EAST
S00017129,SUB-00017129,C0007330,SUBSCR-0017129,33469441779,181888506876398,P_BIZ_200,active,2025-12-04,,EAST
S00017130,SUB-00017130,C0007330,SUBSCR-0017130,33035664484,686970818973670,P_PLUS_40,active,2025-07-17,,EAST
S00017131,SUB-00017131,C9999992,SUBSCR-0017131,33544845271,062228987019599,P_PLUS_40,active,2025-11-22,,METRO
S00017132,SUB-00017132,C0007331,SUBSCR-0017132,33776540343,514319534266292,P_BASIC_10,active,2025-05-06,,METRO
S00017133,SUB-00017133,C0007331,SUBSCR-0017133,33203585274,180078930518606,P_BASIC_10,active,2025-02-02,,METRO
S00017134,SUB-00017134,C0007332,SUBSCR-0017134,33332723740,812618426260801,P_PLUS_40,active,2025-07-06,,METRO
S00017135,SUB-00017135,C0007333,SUBSCR-0017135,33292778875,720772411468779,P_PLUS_40,churned,2025-04-01,2025-10-29,SOUTH
S00017136,SUB-00017136,C0007333,SUBSCR-0017136,33758330935,453009706377940,P_BASIC_10,active,2025-11-16,,SOUTH
S00017137,SUB-00017137,C0007333,SUBSCR-0017137,33641566399,025000969104837,P_PLUS_40,active,2025-06-16,,SOUTH
S00017138,SUB-00017138,C9999990,SUBSCR-0017138,33397360356,242326535387041,P_BASIC_10,active,2025-09-01,,EAST
S00017139,SUB-00017139,C0007335,SUBSCR-0017139,33936204326,878135675275034,P_PREMIUM_120,active,2025-08-05,,SOUTH
S00017140,SUB-00017140,C0007335,SUBSCR-0017140,33871939179,140609982090516,P_PLUS_40,active,2025-07-15,,SOUTH
S00017141,SUB-00017141,C0007335,SUBSCR-0017141,33873320812,460248518450411,P_PLUS_40,active,2025-08-17,,SOUTH
S00017142,SUB-00017142,C0007336,SUBSCR-0017142,33319364869,450574649289282,P_BASIC_10,active,2024-11-11,,NORTH
S00017143,SUB-00017143,C0007336,SUBSCR-0017143,33641331876,906202399991966,P_BIZ_200,active,2023-09-29,,NORTH
S00017144,SUB-00017144,C9999992,SUBSCR-0017144,33472949294,253688008918312,P_PLUS_40,active,2024-06-11,,NORTH
S00017145,SUB-00017145,C0007337,SUBSCR-0017145,33040409763,544079136306660,P_PREMIUM_120,churned,2025-12-28,2025-12-30,SOUTH
S00017146,SUB-00017146,C0007337,SUBSCR-0017146,33336364462,105497414341504,P_BASIC_10,active,2025-12-19,,SOUTH
S00017147,SUB-00017147,C0007338,SUBSCR-0017147,33770242773,665631823842884,P_BIZ_200,active,2024-07-05,,SOUTH
S00017148,SUB-00017148,C0007338,SUBSCR-0017148,33337450452,788118705939857,P_PREMIUM_120,active,2024-02-03,,SOUTH
S00017149,SUB-00017149,C0007338,SUBSCR-0017149,33427703330,544859301290269,P_PLUS_40,active,2023-07-11,,SOUTH
S00017150,SUB-00017150,C0007338,SUBSCR-0017150,33981914721,629460616177737,P_PREMIUM_120,active,2023-10-04,,SOUTH
S00017151,SUB-00017151,C0007339,SUBSCR-0017151,33497821016,704330797669457,P_PLUS_40,churned,2025-11-19,2025-12-03,EAST
S00017152,SUB-00017152,C0007339,SUBSCR-0017152,33927195190,868214678656291,P_PLUS_40,suspended,2025-08-15,,EAST
S00017153,SUB-00017153,C0007339,SUBSCR-0017153,33152393744,944766433157719,P_PLUS_40,active,2025-12-09,,EAST
S00017154,SUB-00017154,C0007340,SUBSCR-0017154,33678707662,787518114954828,P_PLUS_40,active,2024-08-12,,SOUTH
S00017155,SUB-00017155,C0007340,SUBSCR-0017155,33010769778,589124113490614,P_PREMIUM_120,active,2024-03-22,,SOUTH
S00017156,SUB-00017156,C0007341,SUBSCR-0017156,33908702403,026658911128548,P_PLUS_40,active,2025-05-24,,CENTER
S00017157,SUB-00017157,C0007341,SUBSCR-0017157,33261072000,527299824231206,P_BASIC_10,active,2025-07-08,,CENTER
S00017158,SUB-00017158,C0007342,SUBSCR-0017158,33436029363,902525182703831,P_PLUS_40,active,2025-05-11,,WEST
S00017159,SUB-00017159,C0007343,SUBSCR-0017159,33963419855,357258199839091,P_PLUS_40,active,2022-12-12,,NORTH
S00017160,SUB-00017160,C0007343,SUBSCR-0017160,33638446565,956141841486826,P_PREMIUM_120,active,2022-09-21,,NORTH
S00017161,SUB-00017161,C0007343,SUBSCR-0017161,33917615597,155517858080715,P_PREMIUM_120,active,2024-10-12,,NORTH
S00017162,SUB-00017162,C0007343,SUBSCR-0017162,33832755583,523801292264375,P_BIZ_200,active,2024-11-18,,NORTH
S00017163,SUB-00017163,C0007344,SUBSCR-0017163,33533534030,721338793346683,P_PREMIUM_120,churned,2025-02-02,2025-11-24,EAST
S00017164,SUB-00017164,C0007344,SUBSCR-0017164,33003457764,099829209339104,P_PLUS_40,active,2025-04-03,,EAST
S00017165,SUB-00017165,C0007345,SUBSCR-0017165,33727472137,645157954051010,P_PREMIUM_120,active,2025-08-30,,EAST
S00017166,SUB-00017166,C0007345,SUBSCR-0017166,33236419131,155398123775516,P_BIZ_200,active,2024-07-30,,EAST
S00017167,SUB-00017167,C0007346,SUBSCR-0017167,33351006404,904992847525961,P_PLUS_40,active,2025-10-31,,NORTH
S00017168,SUB-00017168,C0007346,SUBSCR-0017168,33833428802,474417299952039,P_BASIC_10,active,2025-08-11,,NORTH
S00017169,SUB-00017169,C0007347,SUBSCR-0017169,33277791411,016559798853990,P_PLUS_40,active,2025-06-05,,METRO
S00017170,SUB-00017170,C9999994,SUBSCR-0017170,33063241632,657169626035955,P_PLUS_40,active,2025-10-30,,METRO
S00017171,SUB-00017171,C9999997,SUBSCR-0017171,33008426651,401440421181768,P_PLUS_40,active,2025-09-10,,METRO
S00017172,SUB-00017172,C0007347,SUBSCR-0017172,33950176331,640971719899423,P_BIZ_200,active,2025-10-08,,METRO
S00017173,SUB-00017173,C0007348,SUBSCR-0017173,33951498460,954685132782824,P_BASIC_10,active,2024-11-28,,EAST
S00017174,SUB-00017174,C0007349,SUBSCR-0017174,33327665790,964717577250099,P_PREMIUM_120,active,2024-07-13,,WEST
S00017175,SUB-00017175,C0007349,SUBSCR-0017175,33303910189,865766781256815,P_BIZ_200,active,2025-01-24,,WEST
S00017176,SUB-00017176,C0007349,SUBSCR-0017176,33108101981,222628576205975,P_PREMIUM_120,active,2024-03-16,,WEST
S00017177,SUB-00017177,C9999998,SUBSCR-0017177,33417704368,377412553802789,P_PREMIUM_120,active,2025-07-25,,WEST
S00017178,SUB-00017178,C0007349,SUBSCR-0017178,33835978040,025830453948898,P_BIZ_200,active,2023-03-05,,WEST
S00017179,SUB-00017179,c0007349,SUBSCR-0017179,33806484373,424309284637648,P_PREMIUM_120,active,2024-07-21,,WEST
S00017180,SUB-00017180,C0007350,SUBSCR-0017180,33693470369,902333439062295,P_BASIC_10,churned,2024-09-25,2025-05-07,CENTER
S00017181,SUB-00017181,C0007350,SUBSCR-0017181,33860969815,762094770628992,P_PREMIUM_120,active,2023-10-12,,CENTER
S00017182,SUB-00017182,C9999990,SUBSCR-0017182,33430474204,294412623403450,P_BIZ_200,active,2025-10-08,,CENTER
S00017183,SUB-00017183,C0007352,SUBSCR-0017183,33955621905,946718597710977,P_BASIC_10,active,2024-09-29,,SOUTH
S00017184,SUB-00017184,C0007352,SUBSCR-0017184,33418396799,356765170987913,P_PLUS_40,active,2023-10-17,,SOUTH
S00017185,SUB-00017185,C0007352,SUBSCR-0017185,33760140202,643109679971868,P_PLUS_40,churned,2023-08-08,2024-09-11,SOUTH
